Primary_id,Primary_type,Title,Author,Edition,Collection,Notes,Volumes,Fulltext_Read,Fulltext_Search,Fulltext_Download,Image,OpenAccess,year_start,year_end,URL,Call number,Hollis
HYLRarebooks_2674,HYLRarebooks,屠赤水先生小品 :2卷 ,[屠隆@CBDB@34919]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,2 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938743,T/5235.7/7110/(1-2),7773551
HYLRarebooks_2675,HYLRarebooks,徐文長先生小品 :2卷 ,[徐渭@CBDB@30607]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938745,T/5235.7/7110/(3),7773554
HYLRarebooks_2676,HYLRarebooks,李本寧小品 :2卷 ,李維楨撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938746,T/5235.7/7110/(4),7773657
HYLRarebooks_2677,HYLRarebooks,董思白先生小品 :2卷 ,[董其昌@CBDB@35003]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938747,T/5235.7/7110/(5),7773658
HYLRarebooks_2678,HYLRarebooks,湯若士先生小品 :2卷 ,湯顯祖撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938748,T/5235.7/7110/(6),7773659
HYLRarebooks_2679,HYLRarebooks,虞德園先生小品 :2卷 ,[虞淳熙@CBDB@118893]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938749,T/5235.7/7110/(7),7773660
HYLRarebooks_2680,HYLRarebooks,黄貞父先生小品 :2卷 ,黄汝亨撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938750,T/5235.7/7110/(8),7773661
HYLRarebooks_2681,HYLRarebooks,王季重先生小品 :2卷 ,[王思任@CBDB@71875]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938751,T/5235.7/7110/(9),7773663
HYLRarebooks_2682,HYLRarebooks,鍾伯敬先生小品 :2卷 ,[鍾惺@CBDB@133380]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,2 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938752,T/5235.7/7110/(10-11),7773664
HYLRarebooks_2683,HYLRarebooks,袁中郎先生小品 :2卷 ,[袁宏道@CBDB@35222]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938754,T/5235.7/7110/(12),7773665
HYLRarebooks_2684,HYLRarebooks,文太青先生小品 :2卷 ,文翔鳳撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938755,T/5235.7/7110/(13),7773666
HYLRarebooks_2685,HYLRarebooks,曹能始先生小品 :2卷 ,曹學佺撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938756,T/5235.7/7110/(14),7773667
HYLRarebooks_2686,HYLRarebooks,張侗初先生小品 :2卷 ,張鼐撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,2 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938757,T/5235.7/7110/(15-16),7773668
HYLRarebooks_2687,HYLRarebooks,陳明卿先生小品 :2卷 ,[陳仁錫@CBDB@29575]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,2 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938759,T/5235.7/7110/(17-18),7773670
HYLRarebooks_2688,HYLRarebooks,陳眉公先生小品 :2卷 ,[陳繼儒@CBDB@10879]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938761,T/5235.7/7110/(19),7773671
HYLRarebooks_2689,HYLRarebooks,袁小修先生小品 :2卷 ,[袁中道@CBDB@35223]撰.,"時間:明崇禎癸酉 6年, 1633,地點:China :$$b陸雲龍 ;杭州 ,出版者:陸雲龍 ;杭州 :$$b崢霄舘",集部,Series' other title: 翠娛閣評選皇明十六名家小品.,1 v.,n,n,n,y,y,1633.0,1633.0,http://nrs.harvard.edu/urn-3:FHCL:11938762,T/5235.7/7110/(20),7773672
HYLRarebooks_2690,HYLRarebooks,明初四家詩 :存3種 ,陳邦瞻編訂 ; 汪汝淳校.,"時間:明萬曆己酉 37年, 1609,地點:China ,出版者:汪汝淳",集部,"十行二十字, 四周單邊, 白口, 單魚尾, 框高 21.6 x 13.5.",14 v.,n,n,n,y,y,1609.0,1609.0,http://nrs.harvard.edu/urn-3:FHCL:11923058,T/5235.7/7956,7773675
HYLRarebooks_2691,HYLRarebooks,"重刻楊孟載眉菴集 :12卷, 補遺 ",楊基撰.,"時間:明萬曆己酉 37年, 1609,地點:China ,出版者:汪汝淳",集部,,6 v.,n,n,n,y,y,1609.0,1609.0,http://nrs.harvard.edu/urn-3:FHCL:11923058,T/5235.7/7956/(1-6),7773676
HYLRarebooks_2692,HYLRarebooks,重刻張來儀静居集 :4卷 ,張羽撰.,"時間:明萬曆己酉 37年, 1609,地點:China ,出版者:汪汝淳",集部,,4 v.,n,n,n,y,y,1609.0,1609.0,http://nrs.harvard.edu/urn-3:FHCL:11923064,T/5235.7/7956/(7-10),7773678
HYLRarebooks_2693,HYLRarebooks,重刻徐幼文北郭集 :6卷 ,徐賁撰.,"時間:明萬曆己酉 37年, 1609,地點:China ,出版者:汪汝淳",集部,,4 v.,n,n,n,y,y,1609.0,1609.0,http://nrs.harvard.edu/urn-3:FHCL:11923068,T/5235.7/7956/(11-14),7773680
HYLRarebooks_2694,HYLRarebooks,"文體明辯 :61卷, 首1卷, 目錄 : 6卷, 附錄 : 14卷, 目錄 : 2卷 ",徐師曾纂.,"時間:明萬曆辛卯 19年, 1591,地點:China ,出版者:s.n.",集部,"十行十九字, 左右雙邊, 白口, 單魚尾, 框高 19.5 x 13.3.",48 v.,n,n,n,y,y,1591.0,1591.0,http://nrs.harvard.edu/urn-3:FHCL:11975824,T/5236/2928,7773682
HYLRarebooks_2695,HYLRarebooks,六臣註文選 :60卷 ,蕭統選 ; 李善等注.,"時間:明萬曆戊寅 6年, 1578,地點:China ,出版者:徐成位",集部,"各卷末有題「冰玉堂重校」或「見龍精舍重校」等.;; 九行十八字, 四周雙邊, 白口, 單魚尾, 框高 20.1 x 14.6.;; 明萬曆2年[1574]崔孔昕新都刋, 萬曆戊寅[6年, 1578]徐成位重修本.",30 v.,n,n,n,y,y,1578.0,1578.0,http://nrs.harvard.edu/urn-3:FHCL:12031951,T/5236.03/4m,7773686
HYLRarebooks_2696,HYLRarebooks,文選 :12卷 ,蕭統選 ; 張鳳翼纂註.,"時間:明萬曆 i.e. between 1573 and 1620,地點:China ,出版者:s.n.",集部,"十一行二二字, 左右雙邊, 白口, 單魚尾, 框高 18.7 x 12.4.",24 v.,n,n,n,y,y,1573.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:11975847,T/5236.03/4.1,7773688
HYLRarebooks_2697,HYLRarebooks,文選纂註評苑 :26卷 ,蕭統選 ; 王世懋删定 ; 張鳳翼纂註 ; 陸弘祚輯訂.,"時間:明萬曆 i.e. between 1573 and 1620,地點:China ,出版者:克勤齋余碧泉",集部,"有牌記, 刋「克勤齋余碧泉新刋」;; 九行十八字, 四周單邊, 白口, 單魚尾, 書眉上刻評, 框高 22.2 x 13.3.",12 v.,n,n,n,y,y,1573.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:11976955,T/5236.03/4.11,7773690
HYLRarebooks_2698,HYLRarebooks,梁昭明文選 :12卷 ,蕭統選 ; 張鳳翼纂注 ; 惲紹龍評.,"時間:明萬曆辛丑 29年, 1601,地點:China ,出版者:惲紹龍",集部,"十一行二二字, 眉批小字二二行五字, 四周單邊, 白口, 單魚尾, 書眉上刻評, 書口上方刋「文選纂註評林」, 框高 22.8 x 14.1.",12 v.,n,n,n,y,y,1601.0,1601.0,http://nrs.harvard.edu/urn-3:FHCL:11981957,T/5236.03/4.19,7773691
HYLRarebooks_2699,HYLRarebooks,文選尤 :8卷 ,蕭統選 ; 鄒思明評閱 ; 鄒德延校.,"時間:明天啓2 (1622),地點:China ,出版者:s.n.",集部,"八行十八字, 四周單邊, 白口, 無魚尾, 書眉上刋評, 框高 20 x 14.",8 v.,n,n,n,y,y,1622.0,1622.0,http://nrs.harvard.edu/urn-3:FHCL:12031957,T/5236.03/4221,7773692
HYLRarebooks_2700,HYLRarebooks,真文忠公續文章正宗 :20卷 ,真德秀輯.,"時間:明嘉靖壬辰 11年, 1532,地點:雲南 ,出版者:孫衡",集部,"卷20有目無文, 卷前有嘉靖壬辰[1532]巡撫雲南地方後學吳興顧應祥序, 卷末有雲南按察司僉事成都王閣後序.;; 十行二一字, 四周單邊, 白口, 無魚尾, 框高 19.6 x 12.1.",8 v.,n,n,n,y,y,1532.0,1532.0,http://nrs.harvard.edu/urn-3:FHCL:12200393,T/5236.05/4822.2,7773693
HYLRarebooks_2701,HYLRarebooks,南滁會景編 :10卷 ,[趙廷瑞@CBDB@132156]編.,"時間:明嘉靖乙卯 34年, 1555,地點:高口 ,出版者:s.n.",特選稿，鈔，孤本,"十一行二十字, 左右雙邊, 白口, 單魚尾, 框高 18.9 x 13.7.",4 v.,n,n,n,y,y,1555.0,1555.0,http://nrs.harvard.edu/urn-3:FHCL:1281994,T/5236.07/3969,7775360
HYLRarebooks_2702,HYLRarebooks,文瀚類選大成 :163卷 ,李伯璵編輯 ; 馮厚校正.,"時間:明萬曆丙辰 44年, 1616,地點:China ,出版者:s.n.",集部,"是書所選自古至明.;; 明成化淮府刋, 弘治14年[1501], 嘉靖25年[1546], 萬曆丙辰[44年, 1616]遞修本.;; 十二行二三字, 四周雙邊, 黑口, 雙魚尾, 框高 23.2 x 14.8.",64 v.,n,n,n,y,y,1616.0,1616.0,http://nrs.harvard.edu/urn-3:FHCL:12200409,T/5236.07/4432,7775367
HYLRarebooks_2703,HYLRarebooks,"古今女史 :12卷, 詩集 : 8卷, 附姓氏字里詳節 : 1卷 ",[趙世杰@CBDB@54287]選輯 ; 江之淮等参訂.,"時間:明崇禎 i.e. between 1628 and 1644,地點:China ,出版者:問奇閣",集部,"九行二十字, 四周單邊, 白口, 單魚尾, 書眉上刋評, 框高 20.1 x 13.5.",12 v.,n,n,n,y,y,1628.0,1644.0,http://nrs.harvard.edu/urn-3:FHCL:106479,T/5236.07/4844,7775371
HYLRarebooks_2704,HYLRarebooks,廣文選 :60卷 ,劉節編 ; 陳蕙等校.,"時間:明嘉靖16 (1537),地點:China ,出版者:陳蕙",集部,"十一行二一字, 四周單邊, 白口, 單魚尾, 書口下有刋工, 框高 20.9 x 14.5.",10 v.,n,n,n,y,y,1537.0,1537.0,http://nrs.harvard.edu/urn-3:FHCL:12221452,T/5236.07/7282,7775373
HYLRarebooks_2705,HYLRarebooks,續文選 :32卷 ,湯紹祖編.,"時間:明崇禎己已 2年, 1629,地點:China ,出版者:湯穉珪希貴堂",集部,"所選自唐及明, 無五代宋金遼元之作.;; 十行二十字, 左右雙邊, 白口, 單魚尾, 書口有字數及刻工, 并間刋「希貴堂」, 框高 21.2 x 13.7.",16 v.,n,n,n,y,y,1629.0,1629.0,http://nrs.harvard.edu/urn-3:FHCL:12231539,T/5236.47/3223,7775379
HYLRarebooks_2706,HYLRarebooks,蘭嵎朱宗伯彙選當代名公鴻筆百壽類函 :8卷 ,朱之蕃彙選 ; 許以忠参閱 ; 吳明郊等釋註.,"時間:明萬曆丙辰 44年, 1616,地點:China ,出版者:金陵王鳳翔車書樓",集部,"九行十九字, 四周單邊, 白口, 單魚尾, 框高 21.6 x 13.7.",4 v.,n,n,n,y,y,1616.0,1616.0,http://nrs.harvard.edu/urn-3:FHCL:12248179,T/5236.77/2534,7775388
HYLRarebooks_2707,HYLRarebooks,新鐫釋和魁斗千家詩選 :2卷 ,謝枋得選 ; 魏誠甫詮釋 ; 穀于峯釋和.,"時間:明萬曆 i.e. between 1573 and 1620,地點:China ,出版者:潭城羅少竹",特選稿，鈔，孤本,"有牌記, 刋「潭城羅少竹梓」;; 全書為七言詩.;; 九行十四字, 四周雙邊, 雙節版, 白口, 無魚尾, 框高 20.8 x 12.",1 v. :$$bill.,n,n,n,y,y,1573.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:1479533,T/5237/0442.2,7775399
HYLRarebooks_2708,HYLRarebooks,泰山蒐玉集 :2卷 ,袁Cang輯 ; 張重光編次.,"時間:明萬曆己卯 7年, 1579,地點:China ,出版者:袁Cang",集部,"採編泰山碑銘詩文彙為一帙皆嘉靖乙卯以後之作.;; 九行十九字, 四周單邊, 白口, 單魚尾, 書口上刻「泰山蒐玉」, 框高 20.5 x 14.3.",4 v.,n,n,n,y,y,1579.0,1579.0,http://nrs.harvard.edu/urn-3:FHCL:12248195,T/5236.77/4326$$mF,7775401
HYLRarebooks_2709,HYLRarebooks,新刻解註和韻千家詩選 :2卷 ,謝枋得編 ; 湯海若顯祖校釋.,"時間:明萬曆間 i.e. between 1573 and 1620,地點:書林 ,出版者:文華軒",特選稿，鈔，孤本,"十行十四字, 注雙行二一字, 上欄十五行七字, 四周單邊, 白口, 單魚尾, 框高 20.3 x 11.4.;; 書名頁書名冠""新刻和韻註釋""數字.",1 v. :$$bill.,n,n,n,y,y,1573.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:1475781,T/5237/0442.3,7775408
HYLRarebooks_2710,HYLRarebooks,選詩 :7卷 ; 詩人爵里 : 1卷 ,蕭統選 ; 郭正域評點 ; 凌濛初輯評.,"時間:明, between 1465 and 1620,地點:China ,出版者:吳興凌濛初",集部,"八行十八字, 四周單邊, 白口, 無魚尾, 眉端上刋評, 框高 20.4 x 14.",6 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12312782,T/5237.03/4221,7775410
HYLRarebooks_2711,HYLRarebooks,古樂府 :10卷 ,左克明編.,"時間:明, between 1465 and 1620,地點:China ,出版者:王文元",集部,"九行十八字, 左右雙邊, 白口, 單魚尾, 書口下有刻工, 框高 19.5 x 14.",10 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12312788,T/5237.06/4146,7775412
HYLRarebooks_2712,HYLRarebooks,"選詩補註 :8卷, 補遺 : 2卷, 續編 : 4卷 ",[劉履@CBDB@111027]編.,"時間:明, between 1465 and 1620,地點:China ,出版者:s.n.",集部,"十行二十字, 四周雙邊, 黑口, 雙魚尾, 框高 21 x 13.2.",10 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12312800,T/5237.06/7274,7775414
HYLRarebooks_2713,HYLRarebooks,類編苑詩秀句 :12卷 ,顧起綸銓次.,"時間:明萬曆乙酉 13年, 1585,地點:China ,出版者:s.n.",子部,"九行十八字, 左右雙邊, 白口, 單魚尾, 書口上方刻類別, 書口下間有刻工, 框高 18.7 x 12.9.",6 v.,n,n,n,y,y,1585.0,1585.0,http://nrs.harvard.edu/urn-3:FHCL:26822592,T/5237.07/3842,7775416
HYLRarebooks_2714,HYLRarebooks,詩删 :23卷 ,[李攀龍@CBDB@34714]選評.,"時間:明, between 1465 and 1620,地點:China ,出版者:s.n.",集部,"九行十九字, 四周單邊, 白口, 無魚尾, 書眉上刻評, 框高 20.4 x 14.",10 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12371555,T/5237.07/4440,7775417
HYLRarebooks_2715,HYLRarebooks,詩宿 :28卷 ; 詩人考世 : 2卷 ,劉一相彙輯 ; 劉鴻訓等参閱 ; 术良知等校訂.,"時間:明萬曆戊申 36年, 1608,地點:關中 ,出版者:劉一相",集部,"九行十九字, 四周雙邊, 白口, 單魚尾, 框高 22.2 x 14.8.",24 v.,n,n,n,y,y,1608.0,1608.0,http://nrs.harvard.edu/urn-3:FHCL:12371661,T/5237.07/7214,7775426
HYLRarebooks_2716,HYLRarebooks,河嶽英靈集 :3卷 ,殷璠集.,"時間:明崇禎戊辰 元年, 1628,地點:China ,出版者:毛氏汲古閣",集部,"明崇禎戊辰[元年, 1628]毛氏汲古閣刋《唐人選唐詩》本.;; 八行十九字, 左右雙邊, 白口, 無魚尾, 書口下有「汲古閣」, 框高 19.2 x 13.;; 選輯自開元[713]迄天寶[756]名家之作.",2 v.,n,n,n,y,y,1628.0,1628.0,http://nrs.harvard.edu/urn-3:FHCL:12493745,T/5237.44/7416,7775429
HYLRarebooks_2717,HYLRarebooks,箋註唐賢絶句三體詩法 :20卷 ,周弼編 ; 圓至注.,"時間:明, between 1465 and 1620,地點:China ,出版者:s.n.",集部,"九行十七字, 四周雙邊, 黑口, 雙魚尾, 框高 24.7 x 16.7.",3 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12493769,T/5237.45/7212,7775435
HYLRarebooks_2718,HYLRarebooks,"唐詩品彙 :90卷, 拾遺 : 10卷 ; 詩人爵里詳節 : 1卷 ",高Bing撰.,"時間:明, between 1465 and 1620,地點:China ,出版者:s.n.",集部,"十行二十字, 左右雙邊, 白口, 無魚尾, 框高 19 x 12.8.",48 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12496272,T/5237.47/0249,7775438
HYLRarebooks_2719,HYLRarebooks,雅音會編 :12卷 ,康麟集次 ; 王鈍校正.,"時間:明, between 1465 and 1620,地點:China ,出版者:s.n.",集部,"九行二十字, 左右雙邊, 白口, 單魚尾, 書口上刋「雅音會編」, 框高 19.4 x 13.6.",24 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12496322,T/5237.47/0304,7775441
HYLRarebooks_2720,HYLRarebooks,"中州集 :十卷, 附中州樂府 ",[元好問@CBDB@10074]編.,"時間:明末清初, between 1628 and 1659,地點:常熟 ,出版者:汲古閣",集部,"有扉頁, 刋「汲古閣原本, 古松堂藏板」;; Title from caption of v. 2.;; 框19.1 x 13.8 cm., 8行19字, 白口, 左右雙邊, 版心上鐫書名, 中鐫卷次, 下鐫""汲古閣"".",16 v. ;$$c25 cm.,n,n,n,y,y,1628.0,1659.0,http://nrs.harvard.edu/urn-3:FHCL:12614026,T/5237.5/1147,7776559
HYLRarebooks_2721,HYLRarebooks,唐雅 :8卷 ,胡纘宗輯 ; 胡初等校.,"時間:明嘉靖28 (1549),地點:China ,出版者:文斗山堂",集部,"十行二十字, 四周單邊, 白口, 無魚尾, 書口下刻「文斗山堂」",4 v.,n,n,n,y,y,1549.0,1549.0,http://nrs.harvard.edu/urn-3:FHCL:12552578,T/5237.47/4223,7776657
HYLRarebooks_2722,HYLRarebooks,"鐫李及泉参于鱗箋釋唐詩選 :7卷, 附錄 : 1卷 ",李攀龍編釋 ; 李頤参閱.,"時間:明, between 1465 and 1620,地點:China ,出版者:晏良棨",集部,"書名頁題: 「李于鱗先生唐詩選, 附詩韻輯要, 白下吳桂宇梓」;; 九行十九字, 左右雙邊, 白口, 單魚尾, 框高 19.6 x 13.2.",4 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12549797,T/5237.47/4440.4,7776662
HYLRarebooks_2723,HYLRarebooks,類選唐詩助道微機 :6卷 ,周汝登編選. 助道微機或問記 : 1卷 / 方如騏撰. 附: 邵康節先生詩鈔 : 1卷 ; 楊慈湖先生詩鈔 : 1卷 / 周汝登輯評.,"時間:明崇禎 i.e. between 1628 and 1644,地點:China ,出版者:胡正言十竹齋",集部,"八行十八字, 四周單邊, 白口, 單魚尾, 書口下刻「十竹齋」, 框高 20.6 x 13.5.",6 v.,n,n,n,y,y,1628.0,1644.0,http://nrs.harvard.edu/urn-3:FHCL:12549853,T/5237.47/7237,7776666
HYLRarebooks_2724,HYLRarebooks,詩歸 :51卷 ,"鍾惺, 譚元春同選定.","時間:明, between 1465 and 1620,地點:China ,出版者:s.n.",集部,"九行十八字, 左右雙邊, 白口, 單魚尾, (唐詩歸) 框高 20.8 x 13.3.;; 存唐詩歸36卷.;; 有配抄.",11 v.,n,n,n,y,y,1465.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12549859,T/5237.47/8191,7776676
HYLRarebooks_2725,HYLRarebooks,石倉十二代詩選 ,曹學佺輯.,"時間:明崇禎 i.e. between 1628 and 1644,地點:China ,出版者:s.n.",集部,"存宋詩107卷.;; 九行十八字, 左右雙邊, 白口, 單魚尾, 書口下有刻工, 框高 18.9 x 13.2.",25 v.,n,n,n,y,y,1628.0,1644.0,http://nrs.harvard.edu/urn-3:FHCL:12650687,T/5237.57/5672,7776680
HYLRarebooks_2726,HYLRarebooks,新鐫註釋出像皇明千家詩 :4卷 ,汪萬頃選註.,"時間:明萬曆間 i.e. between 1573 and 1620,地點:China ,出版者:周文卿",集部,"有扉頁, 刋「鐫出像註釋皇明千家詩, 光霽堂刋」;; 九行二十字, 四周單邊, 白口, 單魚尾, 框高 22.3 x 13.8.",2 v.,n,n,n,y,y,1573.0,1620.0,http://nrs.harvard.edu/urn-3:FHCL:12754877,T/5237.7/3142,7776686
HYLRarebooks_2727,HYLRarebooks,皇明詩選 :13卷 ,"陳子龍, 李雯, 宋徵輿同選評 ; 夏完淳校.","時間:明崇禎 i.e. between 1628 and 1644,地點:China ,出版者:s.n.",集部,"九行十八字, 四周單邊, 白口, 單魚尾, 框高 19.4 x 13.6.",6 v.,n,n,n,y,y,1628.0,1644.0,http://nrs.harvard.edu/urn-3:FHCL:12754879,T/5237.7/7910,7776697
HYLRarebooks_2728,HYLRarebooks,批點明詩七言律 :12卷 ,"穆文熙批選 ; 石星, 趙國璧閱正 ; 劉懷恕校.","時間:明萬曆乙酉 13年, 1585,地點:China ,出版者:金陵胡氏東塘",集部,"九行二十字, 四周雙邊, 白口, 單魚尾, 書眉上刻評, 框高 24.1 x 13.6.;; 卷12為石星(明)批選之穆文熙之作品.;; 有扉頁, 刋「重刻穆先生批點明詩七言律, 萬曆乙酉嵗秋月金陵胡氏東塘繡梓」",6 v.,n,n,n,y,y,1585.0,1585.0,http://nrs.harvard.edu/urn-3:FHCL:12860087,T/5237.77/2207,7776704
HYLRarebooks_2729,HYLRarebooks,盛明十二家詩選 :12卷 ,[朱翊鈏@CBDB@127331]選輯批點.,"時間:明萬曆13 (1585),地點:益藩 ,出版者:s.n.",集部,"按十二家為: 李夢陽, 何景明, 徐禎卿, 邊貢, 顧璘, 薛蕙, 高叔嗣, 王廷陳, 王世貞, 李攀龍, 姚汝循, 張文介.;; 九行十八字, 四周單邊, 白口, 單魚尾, 框高 18 x 12.3.",6 v.,n,n,n,y,y,1585.0,1585.0,http://nrs.harvard.edu/urn-3:FHCL:12860093,T/5237.77/2908,7776706
HYLRarebooks_2730,HYLRarebooks,"國雅 :20卷, 雜附 : 1卷, 續國雅 : 4卷 ",顧起綸輯.,"時間:明萬曆癸酉 元年, 1573,地點:China ,出版者:武陵顧氏奇字齋",集部,"十行二一字, 左右雙邊, 綫黑口, 單魚尾, 書口下間有刻工, 框高 20.4 x 14.",12 v.,n,n,n,y,y,1573.0,1573.0,http://nrs.harvard.edu/urn-3:FHCL:12860099,T/5237.77/3842,7776713
HYLRarebooks_2731,HYLRarebooks,新鍥臺閣校正註釋補遺古文大全 :8卷 ,張瑞圖釋 ; 何喬遷詳閱.,"時間:明萬曆元年 (1573),地點:China ,出版者:潭邑劉龍田",集部,"書名頁及目次為配抄, 題「註釋心鑑古文大全, 書林熊振宇梓種德堂」, 又有牌記, 刋「飛龍萬曆新嵗榖旦劉龍田梓」;; 十行二一字, 四周雙邊, 白口, 單魚尾, 書眉上刻音註, 框高 20.9 x 12.1.",4 v.,n,n,n,y,y,1573.0,1573.0,http://nrs.harvard.edu/urn-3:FHCL:12961737,T/5238.05/4048,7776716
